Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL,Significance,text_label,plot_color,plot_layer,down_rank,up_rank
ENSG00000002586,14.1202292191791,0.802240258557693,0.387305424864174,0.0173080185085196,0.0463372155376048,CD99,NS,,#c4c4c4,bottom,,
ENSG00000002587,20.2928188880745,-0.548063567658768,0.343733958529034,0.0789906813780106,0.148079307667431,HS3ST1,NS,,#c4c4c4,bottom,,
ENSG00000002726,6.07581541277435,-0.472799421576814,0.568526202002285,0.261114055746947,0.359703996170158,AOC1,NS,,#c4c4c4,bottom,,
ENSG00000002746,726.575684377342,1.45273022658142,0.117372458903475,8.8760724471418e-36,1.44844988731416e-34,HECW1,Up,,#d63cc0,middle,,2319
ENSG00000002822,7.72233520002997,-0.62436883726694,0.525470495406144,0.139212898398116,0.226019951174004,MAD1L1,NS,,#c4c4c4,bottom,,
ENSG00000002834,320.307584926956,-0.0948505166130582,0.14411896142507,0.502187533403487,0.590663191186319,LASP1,NS,,#c4c4c4,bottom,,
ENSG00000002919,61.3635068541223,0.686297300242716,0.196532053348531,0.000304040959499007,0.00133147610842916,SNX11,NS,,#c4c4c4,bottom,,
ENSG00000002933,8.87270586146953,0.181687135327264,0.44405982339806,0.618095929676711,0.694376477827498,TMEM176A,NS,,#c4c4c4,bottom,,
ENSG00000003056,110.850589606263,0.0991208453680827,0.173956826305476,0.558458692618672,0.641234258819361,M6PR,NS,,#c4c4c4,bottom,,
ENSG00000003096,73.0463065437692,0.599664302689191,0.199073009049674,0.00176549588380445,0.00666911762986313,KLHL13,NS,,#c4c4c4,bottom,,
ENSG00000003137,6.43008116996192,-0.0742065460791847,0.478573407857228,0.845485954029473,0.880966368038917,CYP26B1,NS,,#c4c4c4,bottom,,
ENSG00000003147,291.828236445465,2.27820311005929,0.123037374187352,1.32476806242116e-77,5.02921997716251e-76,ICA1,Up,,#d63cc0,middle,,1201
ENSG00000003249,162.563182808706,1.53358484475447,0.188559194238014,1.16541608132545e-16,1.13014250219047e-15,DBNDD1,Up,,#d63cc0,middle,,2162
ENSG00000003393,492.545558600598,0.215060858013407,0.123931600371375,0.0786515336377551,0.14759585661514,ALS2,NS,,#c4c4c4,bottom,,
ENSG00000003400,16.9325428229849,-0.703643846573994,0.40169408068727,0.0482396984459208,0.102315997431378,CASP10,NS,,#c4c4c4,bottom,,
ENSG00000003402,483.096253924926,0.423557911996439,0.139910255466525,0.00205669275103778,0.00762756179209285,CFLAR,NS,,#c4c4c4,bottom,,
ENSG00000003436,32.2705942992977,-1.07237978418031,0.313771392233189,0.00026089865521367,0.00115757233099594,TFPI,Down,,#00a347,middle,639,
ENSG00000003509,220.437957648738,1.03433669078844,0.16539498340943,1.45165800410493e-10,1.10077072739016e-09,NDUFAF7,Up,,#d63cc0,middle,,3224
ENSG00000003756,588.587664454712,-0.139036736469463,0.148946118937923,0.341243879090362,0.440148124595003,RBM5,NS,,#c4c4c4,bottom,,
ENSG00000003987,308.611858474803,0.721712501052642,0.130232976274738,1.73342107469361e-08,1.17991559056616e-07,MTMR7,NS,,#c4c4c4,bottom,,
ENSG00000003989,13.6903116615385,-0.402725731470274,0.398273895033828,0.248972554137403,0.346883934437485,SLC7A2,NS,,#c4c4c4,bottom,,
ENSG00000004059,110.657447963928,1.39347927140706,0.22093201156211,7.86310330132096e-11,6.03613323322795e-10,ARF5,Up,,#d63cc0,middle,,2431
ENSG00000004139,64.3736825443636,-0.299363494825027,0.218216088245092,0.156191099493723,0.246220737856017,SARM1,NS,,#c4c4c4,bottom,,
ENSG00000004142,105.091128111005,0.455599900544068,0.175148082619863,0.00763322420679276,0.0237037510777219,POLDIP2,NS,,#c4c4c4,bottom,,
ENSG00000004399,19.7969847178786,0.394280038069437,0.329945557970214,0.186955074974011,0.280307967830423,PLXND1,NS,,#c4c4c4,bottom,,
ENSG00000004455,248.1605412293,-0.151125783432919,0.140780275135657,0.273965653512489,0.373076757577301,AK2,NS,,#c4c4c4,bottom,,
ENSG00000004468,16.5277537670219,-0.349915368795765,0.366875038517682,0.282184115919726,0.381452572086815,CD38,NS,,#c4c4c4,bottom,,
ENSG00000004478,726.704919473526,0.407386741090011,0.11639815957332,0.000395768887297513,0.00169945276154868,FKBP4,NS,,#c4c4c4,bottom,,
ENSG00000004487,2762.81182312333,2.31925837164034,0.115318980901612,6.70764370544144e-91,3.19974930942604e-89,KDM1A,Up,,#d63cc0,middle,,1156
ENSG00000004534,1210.82649018567,1.45074049772025,0.126718514795814,5.81031595638351e-31,8.56958092929942e-30,RBM6,Up,,#d63cc0,middle,,2324
