Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL,Significance,text_label,plot_color,plot_layer,down_rank,up_rank
ENSG00000006015,233.893336771363,0.370060137140517,0.0948210231626091,1.02250011132424e-05,0.000226362781143095,REX1BD,NS,,#c4c4c4,bottom,,
ENSG00000006016,12.8882645756867,-0.000689154909391684,0.121495520686237,0.988424508820941,0.994755834965751,CRLF1,NS,,#c4c4c4,bottom,,
ENSG00000006025,91.6431296537111,0.204266496602194,0.112528709164024,0.0155051486918781,0.0689908774486288,OSBPL7,NS,,#c4c4c4,bottom,,
ENSG00000006042,75.1466251009391,0.363310842309797,0.137154977165706,0.000739571598711783,0.00702376008330563,TMEM98,NS,,#c4c4c4,bottom,,
ENSG00000006047,9.08305367167198,0.031596182355152,0.129597375733823,0.500673606266692,1,YBX2,NS,,#c4c4c4,bottom,,
ENSG00000006062,92.5670367673867,0.241059610707101,0.123993458146302,0.0085418811603105,0.0447646576480909,MAP3K14,NS,,#c4c4c4,bottom,,
ENSG00000006071,84.8349816993802,-0.0444375967711849,0.0914654001493415,0.516098681406441,0.713603206263057,ABCC8,NS,,#c4c4c4,bottom,,
ENSG00000006118,1647.02610944945,0.258181982617944,0.0729506675096129,7.65470313672394e-05,0.00116864208360003,TMEM132A,NS,,#c4c4c4,bottom,,
ENSG00000006125,3984.19386084585,-0.177679662928801,0.0353187381241244,1.86989027785673e-07,7.81923368644846e-06,AP2B1,NS,,#c4c4c4,bottom,,
ENSG00000006128,179.010431550922,-0.33307796673403,0.106668504439464,0.00020854840075296,0.00256259587652632,TAC1,NS,,#c4c4c4,bottom,,
ENSG00000006194,176.364497630758,0.108633292557044,0.0816453799559234,0.102329037541678,0.258586947928947,ZNF263,NS,,#c4c4c4,bottom,,
ENSG00000006282,96.1662595842362,0.257472692687809,0.13020791365354,0.00706853962216802,0.038537651985573,SPATA20,NS,,#c4c4c4,bottom,,
ENSG00000006283,27.9556769815386,0.103388057668365,0.142034468410406,0.163107175235971,0.351585070168045,CACNA1G,NS,,#c4c4c4,bottom,,
ENSG00000006327,17.5278872967828,0.222528079244249,0.297497246965969,0.0273961871930131,0.103700808560683,TNFRSF12A,NS,,#c4c4c4,bottom,,
ENSG00000006432,910.681471354001,-0.0209878080349513,0.0424138042898054,0.600702706159813,0.774714875267962,MAP3K9,NS,,#c4c4c4,bottom,,
ENSG00000006451,499.356703195866,0.026157990081239,0.059554998001388,0.627009255311734,0.791860088538557,RALA,NS,,#c4c4c4,bottom,,
ENSG00000006453,14.1244061852339,-0.0444207453112948,0.127987592579839,0.424095909222668,0.638512272779276,BAIAP2L1,NS,,#c4c4c4,bottom,,
ENSG00000006459,384.896572042464,0.0801471348473326,0.0654567480260245,0.161834185827571,0.34970792218555,KDM7A,NS,,#c4c4c4,bottom,,
ENSG00000006468,649.464132080207,0.538543251425455,0.100984827641641,7.15996704340619e-09,4.49107545207141e-07,ETV1,NS,,#c4c4c4,bottom,,
ENSG00000006530,246.296578919219,-0.152975001940959,0.0798727421548713,0.0221715696465645,0.0892987833724125,AGK,NS,,#c4c4c4,bottom,,
ENSG00000006576,239.425679853113,-0.18869690421842,0.0796668128314771,0.00534033832340939,0.0313239199303132,PHTF2,NS,,#c4c4c4,bottom,,
ENSG00000006607,378.640922775536,-0.0322934120022213,0.062098523484875,0.557616419449655,0.744977009490115,FARP2,NS,,#c4c4c4,bottom,,
ENSG00000006625,41.9574260678643,-0.380909091773314,0.178000259924935,0.0025140842598393,0.0175657421624551,GGCT,NS,,#c4c4c4,bottom,,
