"","PG.ProteinGroups","PG.Genes","[1] HN1.raw.PG.MS2Channel1","[2] HN2.raw.PG.MS2Channel1","[3] HN3.raw.PG.MS2Channel1","[4] HN4.raw.PG.MS2Channel1","[1] HN1.raw.PG.MS2Channel3","[2] HN2.raw.PG.MS2Channel3","[3] HN3.raw.PG.MS2Channel3","[4] HN4.raw.PG.MS2Channel3","logFC","AveExpr","t","P.Value","adj.P.Val","B","Group"
"2530","Q92990","GLMN",5832.720215,5420.584473,5364.628418,5318.687012,NA,NA,NA,54.12943649,10.9741513610587,6.93326341797125,8.13474875029792,8.20263146717698e-05,0.000207485102250744,2.15512328890578,"UP"
"2531","Q15369","ELOC",755.0087891,1456.940918,1633.046387,1750.237915,14.21846008,95.95305634,31.08602333,56.39505386,5.03666894714665,7.86175761172031,8.13369630159652,8.20942876329183e-05,0.00020755485838129,2.15429872010844,"UP"
"2532","P20340","RAB6A",102949.5234,106441.4688,113091.3828,117796.6172,82.51664734,51.19711304,NA,109.7616272,12.0257986779086,10.7332004255812,8.12926830170396,8.23809703673154e-05,0.000208079496965215,2.15082828952658,"UP"
"2533","P45954","ACADSB",8639.767578,6241.459961,6716.98584,7425.298828,1145.424927,1419.360718,481.1662598,555.3990479,3.14718813768696,11.2406767814313,8.12848397132168,8.24318682304766e-05,0.000208079496965215,2.15021337143597,"UP"
"2534","Q5H9R7","PPP6R3",11100.5293,12541.32129,11776.96582,11217.23242,77.4188385,NA,NA,NA,11.9343049329349,7.54043455857597,8.12874063982537,8.24152082293841e-05,0.000208079496965215,2.15041460723128,"UP"
"2535","Q9P032","NDUFAF4",13610.43164,16807.14648,15461.06445,16382.95313,27.7255497,326.9136047,190.8508759,376.4714661,6.58508638929193,10.6289181614728,8.129774465194,8.23481425498596e-05,0.000208079496965215,2.15122509145184,"UP"
"2536","O60749","SNX2",12335.24023,10390.52344,10552.33984,10084.58008,12.29654598,196.7233734,12.3282423,117.4684372,7.90351509183341,9.44803074564939,8.12382079027796,8.27352124416136e-05,0.000208762864516516,2.14655616532081,"UP"
"2537","Q16775","HAGH",35595.81641,34990.36719,30602.38281,33622.52734,175.8211365,353.625885,1383.875244,1543.567261,5.79698268474838,12.1396984044806,8.12182372312349,8.28655090538247e-05,0.000209009220510613,2.14498926302638,"UP"
"2538","O43933","PEX1",765.2182007,513.3182983,1277.001953,1220.717163,20.21235847,NA,NA,NA,8.68891624198716,5.44616640323065,8.12091122036433,8.29251215202911e-05,0.000209077168088394,2.1442731806454,"UP"
"2539","P35221","CTNNA1",62927.50781,55065.55078,53744.03906,59333.59766,NA,23.16719818,79.70320892,88.58827972,11.4614935281945,10.0844394025197,8.11413441064465,8.33693596831388e-05,0.000210114427968651,2.13895253450806,"UP"
"2540","Q9HBM0","VEZT",3918.702393,4874.481934,4030.530273,5018.662109,NA,NA,NA,49.31287003,10.7013720799767,6.76389993585244,8.10300022519759,8.41050856469878e-05,0.000211885213801211,2.13020093461296,"UP"
"2541","Q96HS1","PGAM5",10137.43262,8994.800781,10524.53027,8064.648926,111.2678146,42.36284637,497.5780945,252.8536835,5.89576149882023,10.2475600506856,8.09980083034965,8.43178502887428e-05,0.000212337632427259,2.12768390133152,"UP"
"2542","P63027","VAMP2",54409.41406,45330.82422,36853.32813,73208.53125,893.3117676,37.69844437,17.66134071,58.45246506,9.33365972837629,10.9654506580525,8.09565680997208,8.4594338413207e-05,0.000212950106808069,2.12442220181063,"UP"
"2543","P04083","ANXA1",1290.883057,1524.449341,1218.441406,2340.995361,NA,28.79599571,NA,NA,9.36468974798626,5.90660651262263,8.0753683201547,8.59628500555325e-05,0.000216309979357197,2.10842880541322,"UP"
"2544","Q8NB37","GATD1",16972.05469,20334.78906,19669.49023,17270.48438,89.88944244,NA,17.51669693,22.0947094,10.364063886441,8.99360348561626,8.07336425434746,8.60993813210907e-05,0.000216483277435623,2.10684678074332,"UP"
"2545","Q9UNF1","MAGED2",10616.27734,11555.9375,12215.49121,11420.96094,NA,NA,78.85197449,NA,11.9018516685673,7.53073987836078,8.07363766189635,8.60807404256894e-05,0.000216483277435623,2.10706263428274,"UP"
"2546","O75143","ATG13",3178.438232,2502.493652,2346.090088,2448.500488,NA,NA,NA,38.70718765,10.0169710841784,6.33631761140892,8.06662333340899,8.65604218643868e-05,0.000217557006877538,2.10152251095568,"UP"
"2547","Q8IWJ2","GCC2",3508.445313,300.9938354,2771.701172,1016.927795,NA,13.12324524,NA,NA,9.40597470264723,5.65798728235549,8.06349522396259,8.67753135507839e-05,0.000218011476800733,2.09905025682655,"UP"
"2548","A6ZKI3","RTL8C",6472.743164,5671.477539,5684.544922,5003.860352,174.0962982,880.0748901,288.5661926,437.032074,3.9261442556432,10.5100140480132,8.05912916686294,8.70762567958483e-05,0.000218681698287533,2.09559797755013,"UP"
"2549","P07339","CTSD",23818.28125,22628.97656,29085.42773,30916.90234,NA,NA,NA,117.400795,12.9656170235279,8.20469225119492,8.05592635430914,8.72977696914666e-05,0.000219151992254097,2.0930642761074,"UP"
"2550","P98172","EFNB1",2834.904297,2951.203369,4411.205078,2935.284912,238.1538696,730.5203247,342.3414001,342.4680481,3.09003708442001,10.1110389337618,8.04531412122537,8.80362942458554e-05,0.000220919312501658,2.08466175950756,"UP"
"2551","O14646","CHD1",8147.684082,5534.503906,3788.387695,6068.073242,NA,NA,54.95824051,NA,11.0188952946073,6.96101732119635,8.04230044789906,8.82473060136848e-05,0.000221362019279329,2.08227355075531,"UP"
"2552","Q13825","AUH",33432.51953,33216.04297,35447.32031,33625.24219,5551.726563,1676.684448,1229.201538,945.3536377,4.22430559128308,12.9376905125201,8.03803193321886,8.854715775544e-05,0.000221940173316514,2.07888937764888,"UP"
"2553","Q9BUH6","PAXX",7409.694336,6373.647461,4760.353027,5993.859863,947.7913818,214.9616699,225.5100861,409.7688293,4.02749902604921,10.551297748774,8.03810352635575,8.85421190494209e-05,0.000221940173316514,2.07894615331856,"UP"
"2554","Q92541","RTF1",5842.137207,16022.86035,17463.20313,4521.68457,59.47846222,NA,NA,NA,11.6992972231302,7.3292359994765,8.03674512329099,8.86377783475747e-05,0.000222080322492612,2.07786880827865,"UP"
"2555","Q86UE4","MTDH",2533.32373,2297.705811,2131.969482,1943.377441,193.2999268,129.4846802,71.4185791,28.91049767,4.68674632046371,8.77105969691821,8.03276085636159,8.8919026048806e-05,0.000222697787744152,2.07470783284577,"UP"
"2556","P61923","COPZ1",7645.103516,3471.128174,2725.1875,2838.985352,NA,NA,42.87920761,NA,10.5227461969209,6.62523949047122,8.02033256672971,8.98028306733982e-05,0.000224823283833754,2.06483744274634,"UP"
"2557","Q8NF37","LPCAT1",10713.44238,9908.964844,10044.49121,12822.23828,147.670517,28.1078968,431.5243225,204.0881805,6.27165385652855,10.264839791171,8.0179834513897,8.99709943352992e-05,0.00022511310860243,2.06297006275276,"UP"
"2558","Q9H1E5","TMX4",14037.19434,19328.60742,16899.11133,13059.05078,1860.409424,374.8175049,1251.297241,473.1791687,4.28437363511806,11.791116305728,8.01773282895048,8.99889563689666e-05,0.00022511310860243,2.06277080296934,"UP"
"2559","Q9NY33","DPP3",16670.93555,15845.95605,16957.60938,21431.32227,NA,99.23690033,NA,NA,12.4417532567499,7.88269410266,8.01240139793492,9.03720195579436e-05,0.000225983021942666,2.05853050182354,"UP"
"2560","O75131","CPNE3",24106.67773,14694.72266,14767.95898,18186.15234,20.56995201,242.2018433,318.3703003,235.9163971,6.95923607844007,10.6206885397785,8.01030455900425,9.05231817214845e-05,0.000226272593685851,2.05686201855539,"UP"
"2561","O95486","SEC24A",4078.56958,4552.599121,4729.583008,4288.948242,NA,NA,NA,51.82905197,10.674569998984,6.76809990336741,7.99693715951103,9.14935841892956e-05,0.000228608920432371,2.04621499258353,"UP"
"2562","Q9UQ16","DNM3",170373.9375,134444.4063,173540.0625,157675.7969,NA,88.22124481,98.45041656,105.5040817,12.3091392843583,11.1170660901897,7.99400542884964,9.17079799316879e-05,0.000229055177042494,2.04387748529533,"UP"
"2563","P61160","ACTR2",51149.37891,51241.47266,56200.14844,68173.26563,41.09671021,NA,NA,84.5655365,12.8270419716794,9.36716936533539,7.9920626834993,9.18503643208532e-05,0.000229321295859984,2.04232803138997,"UP"
"2564","P33176","KIF5B",50433.06641,54165.46484,54359.21094,50486.17578,NA,38.56708908,85.14131927,NA,12.7415633743944,9.30449732217783,7.98985870813467,9.20121967006635e-05,0.000229635743637888,2.04056977008001,"UP"
"2565","Q9BW91","NUDT9",4435.20752,5228.353516,6805.516113,4222.324707,NA,NA,NA,54.80961227,10.8604876498019,6.88085425449466,7.98407886477196,9.2438127841309e-05,0.00023060880314095,2.03595646597983,"UP"
"2566","Q96CT7","CCDC124",6278.830078,7429.257324,6892.157227,7144.632324,NA,65.12840271,NA,NA,11.2455758228813,7.13458744881337,7.97245259597528,9.33016583706498e-05,0.000232672374089551,2.02666648824498,"UP"
"2567","P12236","SLC25A6",63675.14063,63608.91406,55665.97656,72036.20313,1095.637695,1052.83252,60.57457352,180.6832886,7.55664301653394,12.1757829794118,7.97063455578776,9.34375135986415e-05,0.000232920393267513,2.0252125456915,"UP"
"2568","Q9P291","ARMCX1",14735.04297,13357.05273,12789.81348,14368.30859,NA,NA,NA,90.82266235,12.1213071785112,7.69084817868838,7.96851651114884,9.35960688321525e-05,0.000233224783667034,2.0235182583209,"UP"
"2569","O60831","PRAF2",89168.59375,72395.23438,76542.33594,85241.625,NA,169.9956512,NA,17.75220871,13.3860908423593,9.60474653400257,7.96381633546218,9.39490068964543e-05,0.000234013116049206,2.01975682384541,"UP"
"2570","P53805","RCAN1",1932.575195,2855.458252,2707.847656,3492.489746,175.1807709,513.3969116,374.9481201,289.9489441,3.09108020259723,9.84720580348643,7.95658352842846,9.44950610749045e-05,0.000235280028385076,2.01396421238865,"UP"
"2571","Q9HB71","CACYBP",5018.987305,5211.278809,5272.530273,5282.191895,2734.861816,2127.636963,1797.441772,1884.680664,1.30150468579271,11.6924761560427,7.95610691723085,9.45311693980355e-05,0.000235280028385076,2.0135823175834,"UP"
"2572","P06730","EIF4E",4568.979492,3774.629639,5130.290039,1497.253296,NA,40.25245285,NA,NA,10.3870593017431,6.53513165055012,7.95263976708048,9.47943120160619e-05,0.000235843235844005,2.010803496229,"UP"
"2573","P23919","DTYMK",13638.21484,13900.78027,13367.19531,15517.37305,108.3128662,214.3991699,11.60624027,217.5830231,7.29384244997137,10.1347442227264,7.95139277477664,9.48891558397151e-05,0.000235987449754503,2.00980376925905,"UP"
"2574","Q4V328","GRIPAP1",12682.48047,12196.76855,12596.30176,11871.21191,87.84351349,NA,NA,NA,11.9719816031024,7.60428943732355,7.93145498214828,9.64202328956573e-05,0.00023970204751333,1.99379795880025,"UP"
"2575","P17600","SYN1",68602.64844,72862.73438,80751.17969,85009.24219,107.4274597,NA,NA,42.47468185,13.1731959262361,9.63727044460077,7.928276005403,9.66669244454442e-05,0.000240221999816077,1.99124217560147,"UP"
"2576","Q13136","PPFIA1",6821.209961,5479.686035,7012.476074,8759.759766,65.64759064,NA,NA,NA,11.2426094054769,7.1359249068997,7.92775401335273,9.67074995948399e-05,0.000240229538007523,1.99082241427364,"UP"
"2577","Q14123","PDE1C",4374.514648,4336.728516,4480.641113,5413.538574,300.6070251,922.9370728,649.5322266,780.7645264,2.91653777495386,10.7193298970053,7.92324298246375,9.70589504662091e-05,0.000241009012042403,1.9871936989108,"UP"
"2578","P30740","SERPINB1",2229.964355,2487.205811,2576.113281,2867.506348,18.15583229,78.89855194,17.27941132,148.8587189,5.80563747886952,8.40267278292543,7.91947924915633,9.73532838119324e-05,0.000241646106715499,1.98416452803363,"UP"
"2579","O94901","SUN1",1306.776978,3900.643066,5811.073242,4491.500977,NA,38.64533234,NA,NA,10.4029570146438,6.52874828594763,7.91775281909793,9.74886320304604e-05,0.000241888234340022,1.98277455909745,"UP"
"2580","P15311","EZR",18529.00391,19608.04688,18454.62695,19698.92188,234.1744843,2143.157715,610.1967163,469.9455261,4.94894759111564,11.7441468978943,7.9161363805832,9.7615549784152e-05,0.000242109264755345,1.98147286974322,"UP"
"2581","O95470","SGPL1",6172.799316,6004.508301,4976.692383,4359.608398,NA,NA,NA,58.43312454,10.9055983184779,6.92609799016945,7.91395049074836,9.77874759313234e-05,0.000242441711927369,1.97971218682245,"UP"
"2582","Q8IYB5","SMAP1",18691.15234,20817.28906,12444.24512,17929.23242,NA,42.07019806,NA,35.69193649,11.410778341106,8.36189146939261,7.91187800752374,9.7950798157389e-05,0.000242752578392383,1.97804239938469,"UP"
"2583","Q9BUL8","PDCD10",7760.769531,8436.152344,8629.217773,7392.912109,NA,NA,NA,72.39163971,11.4236174800112,7.26119469626609,7.90270606740575,9.86773010605757e-05,0.000244458400885259,1.97064734890923,"UP"
"2584","O60502","OGA",10588.5166,10406.34473,10534.49023,7461.595703,1743.39917,439.2402344,450.5349731,373.4832458,4.00649554794519,11.2327760174453,7.90119211511491,9.87978042079548e-05,0.000244662209414359,1.9694258685205,"UP"
"2585","Q9UN81","L1RE1",3394.043701,2289.992188,2988.473877,1320.740356,NA,36.68633652,NA,NA,9.89222514365524,6.25510498499178,7.89772812347641,9.90741463855935e-05,0.000245251629679463,1.96663018302114,"UP"
"2586","Q5T2E6","ARMH3",2441.349609,2107.178223,2363.508545,2144.085449,NA,NA,NA,39.09897232,9.81112145490069,6.23693406690185,7.89655314147072,9.91680794686033e-05,0.00024538922680572,1.96568161052754,"UP"
"2587","Q9UKR5","ERG28",3340.391602,4196.813477,4533.156738,3025.670898,434.1561279,511.3008118,809.0142822,968.5737305,2.52563583649351,10.6001296698899,7.89526499501917,9.9271174964871e-05,0.000245549380981913,1.96464151690454,"UP"
"2588","Q8N5H7","SH2D3C",4590.31543,4658.699707,3483.759277,3853.040527,NA,15.53301525,NA,30.68596649,9.74916558508304,7.13284531129541,7.89323162535383,9.94341600122304e-05,0.000245857492240441,1.96299935839663,"UP"
"2589","O15305","PMM2",2424.612549,2306.959717,2419.322998,2827.667725,397.3299866,275.6000977,102.9934845,268.4894714,3.39987851141473,9.58091739774592,7.88794433072709,9.9859379933092e-05,0.000246813507992219,1.95872733097623,"UP"
"2590","P56199","ITGA1",1482.113647,2249.05249,1775.918213,2217.590576,NA,NA,14.9065733,18.02921867,8.8347625226575,6.47780515893981,7.88306932475974,0.00010025326226654,0.000247691361097912,1.95478588287672,"UP"
"2591","Q96AN5","TMEM143",2518.581299,2371.603516,2310.624756,2365.994873,17.18450356,NA,24.82001686,14.84082699,8.00853114089546,7.219423426183,7.880048137689,0.000100498243184143,0.000248200794340152,1.95234202481226,"UP"
"2592","Q15031","LARS2",10231.99707,8690.293945,9435.411133,8788.4375,47.38583374,NA,18.64345741,NA,10.7048460717761,7.82554548322221,7.8792390279584,0.000100563966669786,0.000248267292716034,1.95168737145594,"UP"
"2593","Q92614","MYO18A",57941.48828,56493.22266,54172.70703,46327.82813,NA,62.16305923,NA,62.8405304,12.7139169071332,9.35131092250373,7.87846196566126,0.000100627132646606,0.000248327428386283,1.95105858446036,"UP"
"2594","Q92922","SMARCC1",18301.45313,2648.973877,1891.286743,5477.358398,NA,NA,35.52821732,NA,10.9115038326074,6.75348677698356,7.87746857353978,0.000100707948925166,0.000248431058277618,1.95025465629011,"UP"
"2595","Q96F86","EDC3",2362.794434,3274.134521,3450.499023,1423.783325,19.90813637,NA,15.02985859,NA,9.18126978279182,6.68780548203223,7.8728045773748,0.000101088363971828,0.000249273387690067,1.94647884095692,"UP"
"2596","P49840","GSK3A",16406.25,17031.98438,18205.53516,14593.88086,NA,NA,104.1468582,NA,12.3317927743481,7.84496187032349,7.86878842062554,0.000101417238825562,0.000249988024362393,1.94322570194286,"UP"
"2597","P62249","RPS16",6709.204102,5470.289551,7046.572754,6426.763184,224.6720123,130.2315369,166.1451416,18.62356949,6.00732259870099,9.63704318541174,7.8666086914227,0.000101596237986149,0.000250332817432948,1.94145939808732,"UP"
"2598","Q6UW68","TMEM205",28176.75195,13267.52734,24843.58594,13021.59375,NA,NA,104.3174667,NA,12.5071904245457,7.93324544082013,7.86519795889373,0.00010171227732408,0.000250522271977209,1.94031597593031,"UP"
"2599","Q9H3Q1","CDC42EP4",13519.39648,13512.16602,10531.29199,12648.89941,1208.58313,286.3180542,136.2045593,515.3656006,4.97876632342178,11.1191913479251,7.86169296756412,0.000102001227464792,0.000251137304558369,1.93747423492093,"UP"
"2600","P62937","PPIA",316175,388202.0625,344630.5,394540.25,NA,NA,95.41815948,183.2444611,14.9261553879426,10.9922552998966,7.8519388045361,0.000102810247082433,0.000253027938495865,1.92955918878103,"UP"
"2601","Q9Y5F8","PCDHGB7",2494.462891,4085.513428,4008.861328,2666.202637,31.42923546,NA,NA,11.41645527,9.49469757027446,6.91069992612028,7.85148327675747,0.00010284820566147,0.000253027938495865,1.92918930946396,"UP"
"2602","O15061","SYNM",2881.645508,2677.002686,3186.898193,2731.165527,12.36447144,17.20779419,138.3102417,78.05743408,6.14513414024595,8.41101753675871,7.84670639166276,0.000103247212017523,0.000253911956072301,1.92530928546464,"UP"
"2603","Q99805","TM9SF2",4032.709229,3843.447754,4016.905029,5705.84082,669.6989746,319.4942322,982.8185425,455.1718445,2.96194954723428,10.6033143235958,7.845254568146,0.00010336882679681,0.000254113377899649,1.92412957513795,"UP"
"2604","O43181","NDUFS4",9648.224609,10174.49219,9877.460938,10404.92676,NA,NA,83.10821533,NA,11.6925054626767,7.44479643596803,7.84344552558312,0.000103520591066315,0.000254388733576555,1.92265929407435,"UP"
"2605","P61599","NAA20",1243.229126,2879.155762,3173.177002,1494.434326,NA,NA,NA,34.1475029,9.70403325061445,6.13585419772793,7.84036575467658,0.000103779538301025,0.000254927165292997,1.92015546331611,"UP"
"2606","O75064","DENND4B",2569.157471,2303.293213,1990.902466,975.494751,210.18367,251.9226837,184.3677063,306.6940308,2.97116088605373,9.36170690720853,7.8385370450547,0.000103933642216978,0.000255207742343223,1.91866827201235,"UP"
"2607","Q8IWQ3","BRSK2",4402.210449,4698.980469,4332.790039,4655.811523,NA,NA,NA,56.60010147,10.6803300009403,6.80216486248274,7.83497610418626,0.000104234461712617,0.000255848224203697,1.91577135747449,"UP"
"2608","Q15477","SKIV2L",10385.16309,13721.38281,12389.95508,9623.585938,NA,88.15908051,NA,NA,11.8594543155071,7.54930461604621,7.83244869804424,0.000104448567113363,0.000256275452821477,1.91371445312607,"UP"
"2609","Q14161","GIT2",1593.824219,1246.526123,1658.496338,2112.42041,15.42031765,NA,15.79962921,NA,8.63954054870841,6.34671217864796,7.83126724014934,0.000104548822780955,0.000256423118810016,1.91275270855756,"UP"
"2610","P36543","ATP6V1E1",54865.85938,56559.13672,56528.34766,53371.77734,21.49560356,NA,NA,138.7436066,12.850866154523,9.32998548719499,7.82531642627951,0.000105055448890251,0.000257566979865409,1.90790635740933,"UP"
"2611","P06737","PYGL",25292.16602,27960.00977,22789.76563,9422.399414,2041.69519,1308.699829,645.1689453,481.2050476,4.36880831200517,12.0845414704167,7.81895663304539,0.000105599959534462,0.00025880281158982,1.90272287526999,"UP"
"2612","O15173","PGRMC2",7542.817871,7070.390625,7675.149414,8420.901367,10.13574696,NA,NA,59.42802811,10.5551705812697,7.62615338775801,7.81498631585684,0.000105941503764178,0.000259444358694894,1.89948478282961,"UP"
"2613","P59780","AP3S2",7664.359375,10256.61816,7120.067383,5768.300293,19.89597511,NA,39.91405487,NA,10.4452316252973,7.65753526235842,7.81497103567803,0.000105942820639124,0.000259444358694894,1.89947231753317,"UP"
"2614","P36542","ATP5F1C",90361.05469,74129.3125,77829.32813,80677.42969,22.42357826,171.6207123,NA,NA,13.3019485705941,9.64631212230775,7.81317261334314,0.000106097941246517,0.000259724837810428,1.89800502743119,"UP"
"2615","Q16851","UGP2",52878.96484,48455.55469,52674.15234,47744.38281,NA,186.0853729,NA,NA,13.7337983541258,8.7537874163031,7.80824687714658,0.000106524118644998,0.000260668388225371,1.89398451599135,"UP"
"2616","O75396","SEC22B",14883.56738,15240.06836,13917.40625,17495.03125,22.01244545,62.06059647,NA,NA,11.2784108153203,8.2649577345563,7.80407327554879,0.000106886733578787,0.000261367139338883,1.89057594247211,"UP"
"2617","P51805","PLXNA3",8587.194336,7691.514648,8645.62207,11371.83789,NA,NA,79.50497437,NA,11.549399565753,7.35745128898034,7.80402014610848,0.000106891358595071,0.000261367139338883,1.8905325400707,"UP"
"2618","Q9NVH1","DNAJC11",11454.10156,9937.585938,10796.52441,9538.696289,NA,NA,NA,86.20346069,11.7335886518862,7.47837269712313,7.80326688779464,0.000106956955438056,0.000261427638597448,1.88991715813141,"UP"
"2619","P52907","CAPZA1",101842.7031,99929.75,92674.90625,103111.5781,NA,90.59210968,75.81035614,NA,13.404506367677,9.897348271214,7.80088278407522,0.00010716487271304,0.000261835823020522,1.88796905161364,"UP"
"2620","P49418","AMPH",45324.04688,46035.89844,53088.21094,48198.30078,NA,NA,NA,182.8000183,13.6723466219056,8.7166715859636,7.79813554494505,0.000107405024903894,0.00026232242532825,1.88572348523801,"UP"
"2621","P33993","MCM7",227.7575684,310.5404358,178.1124115,7212.304688,NA,NA,NA,NA,9.10552935811192,4.55276467905596,7.79430415702723,0.000107740963845673,0.000263042513410325,1.88259043417044,"UP"
"2622","P28838","LAP3",18532.2832,18671.98828,17379.48633,18080.19922,NA,76.22718811,15.68204117,44.15644836,10.1914396670072,9.05275007634071,7.79118350014802,0.000108015461880037,0.000263612105480685,1.88003744115151,"UP"
