PG.ProteinGroups,PG.Genes,[1] HN1.raw.PG.MS2Channel1,[2] HN2.raw.PG.MS2Channel1,[3] HN3.raw.PG.MS2Channel1,[4] HN4.raw.PG.MS2Channel1,[5] HS1.raw.PG.MS2Channel1,[6] HS3.raw.PG.MS2Channel1,[7] HS4.raw.PG.MS2Channel1,[8] LN1.raw.PG.MS2Channel1,[9] LN2.raw.PG.MS2Channel1,[10] LN3.raw.PG.MS2Channel1,[11] LN4.raw.PG.MS2Channel1,[12] LS1.raw.PG.MS2Channel1,[13] LS2.raw.PG.MS2Channel1,[14] LS3.raw.PG.MS2Channel1,[15] LS4.raw.PG.MS2Channel1,[1] HN1.raw.PG.MS2Channel3,[2] HN2.raw.PG.MS2Channel3,[3] HN3.raw.PG.MS2Channel3,[4] HN4.raw.PG.MS2Channel3,[5] HS1.raw.PG.MS2Channel3,[6] HS3.raw.PG.MS2Channel3,[7] HS4.raw.PG.MS2Channel3,[8] LN1.raw.PG.MS2Channel3,[9] LN2.raw.PG.MS2Channel3,[10] LN3.raw.PG.MS2Channel3,[11] LN4.raw.PG.MS2Channel3,[12] LS1.raw.PG.MS2Channel3,[13] LS2.raw.PG.MS2Channel3,[14] LS3.raw.PG.MS2Channel3,[15] LS4.raw.PG.MS2Channel3
Q8WVB3,HEXD,NaN,723.1316528,4736.36084,5270.873047,NaN,NaN,NaN,1719.10144,NaN,NaN,NaN,8330.907227,2272.418213,NaN,11132.66309,NaN,124.7119827,29.27667999,47.48148727,NaN,NaN,NaN,1,NaN,NaN,NaN,1,117.6076202,NaN,1
Q8WVB6,CHTF18,NaN,NaN,1,NaN,372.54599,85.27767944,275.5884094,NaN,NaN,NaN,NaN,320.9928284,72.90712738,593.4719849,574.0057983,NaN,NaN,605.2904053,NaN,1,1,15.68489742,NaN,NaN,NaN,NaN,1,1,1,1
Q8WVC0,LEO1,21479.32227,NaN,NaN,NaN,4534.82373,9120.555664,7902.946289,NaN,NaN,NaN,NaN,11344.79785,6024.154297,5031.248047,12023.48535,11769.77734,NaN,NaN,NaN,1,115.3591232,127.9473877,NaN,NaN,NaN,NaN,1.255733252,12.74659348,20.91877174,1698.192993
Q8WVC6,DCAKD,10047.26465,8485.536133,9998.132813,10164.86035,12691.15332,10990.50391,12235.9248,9091.269531,11772.79492,11543.78516,8867.268555,9820.327148,11269.51563,8873.301758,12549.29395,112.6369934,21.98882103,1,1,1,155.5066071,25.53326988,1,1.111215591,1.036205649,13.03635311,34.16260529,45.11769104,14.5391531,1
Q8WVD3,RNF138,NaN,NaN,NaN,NaN,1515.560303,1853.053101,78.92071533,NaN,NaN,NaN,NaN,567.184021,NaN,1580.5354,1253.813477,NaN,NaN,NaN,NaN,722.8945313,1,1,NaN,NaN,NaN,NaN,509.8847351,NaN,1,1
Q8WVD5,RNF141,1442.701416,2318.854004,380.1580811,1466.347778,NaN,NaN,NaN,1956.788696,1549.665527,1355.000244,1348.32312,422.9490356,NaN,401.2858276,NaN,1,1,1,1,NaN,NaN,NaN,1,1.246337771,1.024923921,1,1,NaN,1,NaN
Q8WVF1,OSCP1,1196.858154,1445.748657,949.9940186,1064.243164,1161.904907,305.8270569,1018.34552,1183.873169,1291.77002,1877.365479,1335.386719,252.9823914,245.4893951,NaN,NaN,237.0668945,100.4695053,1,1,1,1,99.70652771,1,1.185088873,457.3123474,220.0571136,145.5229492,167.9491425,NaN,NaN
Q8WVI0,SMIM4,1813.982666,1279.916504,NaN,1800.442871,2984.090332,2389.382568,3648.936768,1245.584595,1657.559082,2806.168457,1575.992798,3653.101807,3884.414551,NaN,2823.154053,1,1,NaN,1,1,1,422.5839233,1,1.083762407,1,1,1,1,NaN,1
Q8WVJ2,NUDCD2,767.1062012,1335.688965,1294.233032,1019.853577,2249.920654,1571.029785,1855.290771,1093.450562,1507.497559,2137.928223,1541.917358,1388.240967,1533.254639,1488.499268,1541.106812,1,1,1,78.92951965,98.2765274,126.2731247,1,1,1.159185886,1.026775956,1,120.251709,1,1,1
Q8WVK2,SNRNP27,NaN,1,NaN,NaN,3572.37207,2578.10498,3858.710938,NaN,NaN,NaN,NaN,4248.724609,5146.813965,4295.443848,4233.936035,NaN,1,NaN,NaN,1,100.6250534,21.36114693,NaN,NaN,NaN,NaN,1,1,184.2454376,1
Q8WVM0,TFB1M,5220.113281,4491.796875,3309.749268,3551.980469,8801.223633,8030.021484,8933.274414,4525.568359,4687.997559,7404.659668,3562.16748,9928.316406,9242.881836,7976.540527,8462.604492,1,1,1,1,1,1,1,1,1.043223858,1,1,1,1,1,1
Q8WVM7,STAG1,NaN,NaN,NaN,NaN,3624.908203,3677.65918,3468.105957,NaN,NaN,NaN,NaN,3437.591309,3314.344238,3553.036377,3517.182861,NaN,NaN,NaN,NaN,609.0474854,1210.360474,1155.769287,NaN,NaN,NaN,NaN,270.9521484,736.7636719,955.8773193,1244.965942
Q8WVM8,SCFD1,8543.352539,8687.914063,8664.883789,11007.11133,14783.43555,12483.50586,12774.65918,8486.357422,8665.560547,8778.839844,8339.338867,13163.24023,12620.25,13599.3418,13401.97363,1,1,1,68.08095551,1,150.1691589,52.48205185,1,1.215649486,1.008450389,1,1,1,1,1
Q8WVR3,TRAPPC14,4382.622559,4256.897949,4729.25293,3159.748779,2914.593994,1392.260864,1553.325195,4053.691406,4403.178223,5269.747559,3869.21875,3947.769531,2166.358398,1905.954956,2347.767822,1,1,1,1,1,1,1,1,1.099915743,1.078943014,1,31.17143822,1,113.8831406,1
Q8WVS4,DYNC2I1,1,NaN,NaN,NaN,393.508667,NaN,340.052124,NaN,NaN,NaN,179.2856903,431.5451355,259.7151794,318.5598755,NaN,1,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,58.89666367,1.827163935,88.47987366,1,NaN
Q8WVT3,TRAPPC12,1308.30603,2197.410889,2734.297852,2602.590332,4895.35498,4976.191406,5063.53125,2128.62793,1940.06665,2515.366699,2012.296753,4668.321289,4905.61377,1716.317383,4890.535156,654.0202026,106.2638474,1,213.8593292,383.8612671,240.0248413,503.6844482,356.9309998,1.095790386,478.7198486,182.5250854,294.156311,134.8985748,240.2646942,462.9241638
Q8WVV9,HNRNPLL,16392.81445,11733.49609,12617.44531,18088.3125,10766.27734,10317.19824,12000.87109,12874.53809,1.282400727,4770.393555,40138.48828,12028.27441,9914.03125,9962.28418,13896.42578,47323.73047,38860.08984,1,1,3574.573242,4640.552246,5753.893066,47231.26172,1.282400727,1.939282775,103796.7031,266.5752258,683.8843384,275.7119446,2720.374756
